id,city,street,house_number,entrance,zip,govmap_status,govmap_lat,govmap_lon,google_fwd_status,google_fwd_lat,google_fwd_lon,google_fwd_full,osm_fwd_status,osm_fwd_lat,osm_fwd_lon,osm_fwd_full,dist_govmap_google_m,dist_govmap_osm_m,dist_google_osm_m,google_rev_at_govmap_street,google_rev_at_govmap_house,google_rev_at_govmap_match,osm_rev_at_govmap_street,osm_rev_at_govmap_house,osm_rev_at_govmap_match,osm_rev_at_google_street,osm_rev_at_google_house,osm_rev_at_google_match,google_rev_at_osm_street,google_rev_at_osm_house,google_rev_at_osm_match,flags
001027-073567-00061-X,דימונה,אזוב,10,,,exact,31.077816,35.044495,OK,31.077789,35.044571,"Ezov St 10, Dimona, Israel",OK,31.077575,35.044210,"אזוב, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",7.8,38.1,41.8,אזוב,12,partial,אשחר,,mismatch,,,n/a,אזוב,277,partial,osm_rev_at_govmap_mismatch
001027-073567-00062-X,דימונה,אזוב,4,,,exact,31.077528,35.044518,OK,31.077623,35.044518,"Ezov St 4, Dimona, Israel",OK,31.077575,35.044210,"אזוב, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",10.5,29.9,29.9,אזוב,277,partial,אזוב,,partial,,,n/a,אזוב,277,partial,
001027-073567-00063-X,דימונה,אזוב,6,,,exact,31.077627,35.044493,OK,31.077652,35.044518,"Ezov St 6, Dimona, Israel",OK,31.077575,35.044210,"אזוב, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",3.7,27.7,30.7,אזוב,4,partial,אזוב,,partial,,,n/a,אזוב,277,partial,
001027-073567-00064-X,דימונה,אלחריזי,9,,,exact,31.074443,35.042839,OK,31.074458,35.042926,"Elkharizi St 9, Dimona, Israel",OK,31.073717,35.043632,"אלחריזי, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",8.5,110.5,106.3,אלחריזי,9,match,אלחריזי,,partial,,,n/a,שלמה אבן גבירול,36,mismatch,google_rev_at_osm_mismatch
001027-073567-00065-X,דימונה,אלחריזי,5,,,exact,31.075280,35.042158,OK,31.075305,35.042196,"Elkharizi St 5, Dimona, Israel",OK,31.074747,35.042257,"אלחריזי, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",4.5,59.9,62.2,אלחריזי,5,match,אלחריזי,,partial,,,n/a,שלמה אבן גבירול,463,mismatch,google_rev_at_osm_mismatch
001027-073567-00066-X,דימונה,אלחריזי,7,,,exact,31.074877,35.042489,OK,31.074865,35.042461,"Elkharizi St 7, Dimona, Israel",OK,31.075960,35.041582,"אלחריזי, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",3.0,148.0,147.5,אלחריזי,7,match,אלחריזי,,partial,,,n/a,יהודה הלוי,23,mismatch,google_rev_at_osm_mismatch
001027-073567-00067-X,דימונה,אלחריזי,14,,,exact,31.074224,35.042366,OK,31.074224,35.042310,"Elkharizi St 14, Dimona, Israel",OK,31.074747,35.042257,"אלחריזי, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",5.3,58.9,58.2,אלחריזי,441,partial,אלחריזי,,partial,,,n/a,שלמה אבן גבירול,463,mismatch,google_rev_at_osm_mismatch
001027-073567-00068-X,דימונה,אלחריזי,22,,,exact,31.073813,35.042784,OK,31.074701,35.042079,"Elkharizi St 22, Dimona, Israel",OK,31.073849,35.043254,"אלחריזי, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",119.3,45.1,146.6,אלחריזי,20,partial,אבן עזרא,,mismatch,,,n/a,שלמה אבן גבירול,34,mismatch,osm_rev_at_govmap_mismatch;google_rev_at_osm_mismatch
001027-073567-00069-X,דימונה,אמנון ותמר,11,,,exact,31.075683,35.031942,OK,31.075679,35.031816,"Amnon veTamar St 11, Dimona, Israel",OK,31.075772,35.032047,"אמנון ותמר, נווה אביב, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",12.0,14.1,24.4,אמנון ותמר,11,match,אמנון ותמר,,partial,,,n/a,בת חן,2,mismatch,google_rev_at_osm_mismatch
001027-073567-00070-X,דימונה,אמנון ותמר,9,,,exact,31.075550,35.031888,OK,31.075551,35.031818,"Amnon veTamar St 9, Dimona, Israel",OK,31.075772,35.032047,"אמנון ותמר, נווה אביב, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",6.6,29.0,32.9,אמנון ותמר,9,match,אמנון ותמר,,partial,,,n/a,בת חן,2,mismatch,google_rev_at_osm_mismatch
001027-073567-00071-X,דימונה,אמנון ותמר,3,,,exact,31.075179,35.031923,OK,31.075186,35.031831,"Amnon veTamar St 3, Dimona, Israel",OK,31.075772,35.032047,"אמנון ותמר, נווה אביב, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",8.8,66.8,68.2,אמנון ותמר,3,match,אמנון ותמר,,partial,,,n/a,בת חן,2,mismatch,google_rev_at_osm_mismatch
001027-073567-00072-X,דימונה,אמנון ותמר,19,,,exact,31.076240,35.031867,OK,31.076246,35.031764,"Amnon veTamar St 19, Dimona, Israel",OK,31.075772,35.032047,"אמנון ותמר, נווה אביב, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",9.8,54.6,59.1,אמנון ותמר,19,match,אמנון ותמר,,partial,,,n/a,בת חן,2,mismatch,google_rev_at_osm_mismatch
001027-073567-00073-X,דימונה,אסף,1019,,,exact,31.072280,35.027991,OK,31.073045,35.028698,"Asaf St, Dimona, Israel",OK,31.073012,35.028590,"אסף, הנצחון, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",108.3,99.2,10.9,יצחק ורדימון,1019,mismatch,מבצע ברוש,,mismatch,,,n/a,משעול רוגל,15,mismatch,google_rev_at_govmap_mismatch;osm_rev_at_govmap_mismatch;google_rev_at_osm_mismatch
001027-073567-00074-X,דימונה,אסף,3,,,exact,31.073074,35.028384,OK,31.073043,35.028308,"Asaf St 3, Dimona, Israel",OK,31.073012,35.028590,"אסף, הנצחון, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",8.0,20.8,27.1,אסף,24,partial,אסף,,partial,,,n/a,משעול רוגל,15,mismatch,google_rev_at_osm_mismatch
001027-073567-00075-X,דימונה,אסף,18,,,exact,31.072567,35.028505,OK,31.072137,35.028500,"Asaf St 18, Dimona, Israel",OK,31.073012,35.028590,"אסף, הנצחון, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",47.7,50.0,97.4,יצחק ורדימון,1018,mismatch,אסף,,partial,,,n/a,משעול רוגל,15,mismatch,google_rev_at_govmap_mismatch;google_rev_at_osm_mismatch
001027-073567-00076-X,דימונה,אקליפטוס,איקליפטוס 11,,,none,,,OK,31.078581,35.042328,"Ekaliptus St, Dimona, Israel",ZERO_RESULTS,,,,,,,,,n/a,,,n/a,מורן החורש,,mismatch,,,n/a,govmap_missing;osm_fwd_ZERO_RESULTS;osm_rev_at_google_mismatch
001027-073567-00077-X,דימונה,אקליפטוס,איקליפטוס 55,,,none,,,OK,31.078581,35.042328,"Ekaliptus St, Dimona, Israel",ZERO_RESULTS,,,,,,,,,n/a,,,n/a,מורן החורש,,mismatch,,,n/a,govmap_missing;osm_fwd_ZERO_RESULTS;osm_rev_at_google_mismatch
001027-073567-00078-X,דימונה,אקליפטוס,איקליפטוס 57,,,none,,,OK,31.078581,35.042328,"Ekaliptus St, Dimona, Israel",ZERO_RESULTS,,,,,,,,,n/a,,,n/a,מורן החורש,,mismatch,,,n/a,govmap_missing;osm_fwd_ZERO_RESULTS;osm_rev_at_google_mismatch
001027-073567-00079-X,דימונה,אקליפטוס,איקליפטוס 31,,,none,,,OK,31.078929,35.042125,"Ekaliptus St 31, Dimona, Israel",ZERO_RESULTS,,,,,,,,,n/a,,,n/a,אקליפטוס,,partial,,,n/a,govmap_missing;osm_fwd_ZERO_RESULTS
001027-073567-00080-X,דימונה,אקליפטוס,איקליפטוס 9,,,none,,,OK,31.077891,35.042117,"Ekaliptus St 9, Dimona, Israel",ZERO_RESULTS,,,,,,,,,n/a,,,n/a,אקליפטוס,,partial,,,n/a,govmap_missing;osm_fwd_ZERO_RESULTS
001027-073567-00081-X,דימונה,אקליפטוס,איקליפטוס 20,,,none,,,OK,31.078581,35.042328,"Ekaliptus St, Dimona, Israel",ZERO_RESULTS,,,,,,,,,n/a,,,n/a,מורן החורש,,mismatch,,,n/a,govmap_missing;osm_fwd_ZERO_RESULTS;osm_rev_at_google_mismatch
001027-073567-00082-X,דימונה,אקליפטוס,איקליפטוס 1,,,none,,,OK,31.077551,35.042119,"Ekaliptus St 1, Dimona, Israel",ZERO_RESULTS,,,,,,,,,n/a,,,n/a,סחלבן החורש,,mismatch,,,n/a,govmap_missing;osm_fwd_ZERO_RESULTS;osm_rev_at_google_mismatch
001027-073567-00083-X,דימונה,אקליפטוס,איקליפטוס 22,,,none,,,OK,31.078581,35.042328,"Ekaliptus St, Dimona, Israel",ZERO_RESULTS,,,,,,,,,n/a,,,n/a,מורן החורש,,mismatch,,,n/a,govmap_missing;osm_fwd_ZERO_RESULTS;osm_rev_at_google_mismatch
001027-073567-00084-X,דימונה,אקליפטוס,איקליפטוס 51,,,none,,,OK,31.079787,35.042122,"Ekaliptus St 51, Dimona, Israel",ZERO_RESULTS,,,,,,,,,n/a,,,n/a,אקליפטוס,,partial,,,n/a,govmap_missing;osm_fwd_ZERO_RESULTS
001027-073567-00085-X,דימונה,אקליפטוס,איקליפטוס 7,,,none,,,OK,31.078581,35.042328,"Ekaliptus St, Dimona, Israel",ZERO_RESULTS,,,,,,,,,n/a,,,n/a,מורן החורש,,mismatch,,,n/a,govmap_missing;osm_fwd_ZERO_RESULTS;osm_rev_at_google_mismatch
001027-073567-00086-X,דימונה,אקליפטוס,איקליפטוס 21,,,none,,,OK,31.078581,35.042328,"Ekaliptus St, Dimona, Israel",ZERO_RESULTS,,,,,,,,,n/a,,,n/a,מורן החורש,,mismatch,,,n/a,govmap_missing;osm_fwd_ZERO_RESULTS;osm_rev_at_google_mismatch
001027-073567-00087-X,דימונה,אקליפטוס,איקליפטוס 25,,,none,,,OK,31.078581,35.042328,"Ekaliptus St, Dimona, Israel",ZERO_RESULTS,,,,,,,,,n/a,,,n/a,מורן החורש,,mismatch,,,n/a,govmap_missing;osm_fwd_ZERO_RESULTS;osm_rev_at_google_mismatch
001027-073567-00088-X,דימונה,אשחר,5,,,exact,31.078140,35.042668,OK,31.078159,35.042588,"Esh'har St 5, Dimona, Israel",OK,31.078011,35.043457,"אשחר, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",7.9,76.6,84.5,אשחר,7,partial,אשחר,,partial,,,n/a,אשחר,23,partial,
001027-073567-00089-X,דימונה,אשחר,23,,,exact,31.078140,35.043522,OK,31.078068,35.043530,"Esh'har St 23, Dimona, Israel",OK,31.078011,35.043457,"אשחר, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",8.0,15.6,9.4,אשחר,23,match,אשחר,,partial,,,n/a,אשחר,23,match,
001027-073567-00090-X,דימונה,אשחר,25,,,exact,31.078111,35.043712,OK,31.078125,35.043627,"Esh'har St 25, Dimona, Israel",OK,31.078011,35.043457,"אשחר, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",8.3,26.7,20.6,אשחר,25,match,אשחר,,partial,,,n/a,אשחר,23,partial,
001027-073567-00091-X,דימונה,אשחר,17,,,exact,31.078131,35.043317,OK,31.078139,35.043187,"Esh'har St 17, Dimona, Israel",OK,31.078011,35.043457,"אשחר, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",12.4,18.9,29.4,אשחר,19,partial,אשחר,,partial,,,n/a,אשחר,23,partial,
001027-073567-00092-X,דימונה,אשחר,20,,,exact,31.077888,35.043492,OK,31.077908,35.043406,"Esh'har St 20, Dimona, Israel",OK,31.078011,35.043457,"אשחר, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",8.5,14.0,12.4,אשחר,22,partial,אשחר,,partial,,,n/a,אשחר,23,partial,
001027-073567-00093-X,דימונה,אשחר,13,,,exact,31.078156,35.043084,OK,31.078153,35.042964,"Esh'har St 13, Dimona, Israel",OK,31.078011,35.043457,"אשחר, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",11.4,39.1,49.6,אשחר,120,partial,אשחר,,partial,,,n/a,אשחר,23,partial,
001027-073567-00094-X,דימונה,אשחר,6,,,exact,31.077850,35.042758,OK,31.077840,35.042696,"Esh'har St 6, Dimona, Israel",OK,31.078011,35.043457,"אשחר, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",6.0,69.0,75.0,אשחר,157,partial,אשחר,,partial,,,n/a,אשחר,23,partial,
001027-073567-00095-X,דימונה,אשחר,28,,,exact,31.077841,35.043875,OK,31.077906,35.043789,"Esh'har St 28, Dimona, Israel",OK,31.078011,35.043457,"אשחר, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",10.9,44.1,33.8,אשחר,30,partial,אשחר,,partial,,,n/a,אשחר,23,partial,
001027-073567-00096-X,דימונה,אשחר,16,,,exact,31.077857,35.043291,OK,31.077909,35.043205,"Esh'har St 16, Dimona, Israel",OK,31.078011,35.043457,"אשחר, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",10.0,23.3,26.6,אשחר,18,partial,אשחר,,partial,,,n/a,אשחר,23,partial,
001027-073567-00097-X,דימונה,אשחר,3,,,exact,31.078137,35.042532,OK,31.078104,35.042493,"Esh'har St 3, Dimona, Israel",OK,31.078011,35.043457,"אשחר, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",5.2,89.3,92.6,אשחר,3,match,אשחר,,partial,,,n/a,אשחר,23,partial,
001027-073567-00098-X,דימונה,אשחר,24,,,exact,31.077853,35.043679,OK,31.077906,35.043592,"Esh'har St 24, Dimona, Israel",OK,31.078011,35.043457,"אשחר, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",10.2,27.5,17.4,אשחר,26,partial,אשחר,,partial,,,n/a,אשחר,23,partial,
001027-073567-00099-X,דימונה,אשחר,26,,,exact,31.077816,35.043750,OK,31.077825,35.043681,"Esh'har St 26, Dimona, Israel",OK,31.078011,35.043457,"אשחר, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",6.6,35.3,29.7,אשחר,152,partial,אשחר,,partial,,,n/a,אשחר,23,partial,
001027-073567-00100-X,דימונה,אשחר,31,,,exact,31.078167,35.044073,OK,31.078149,35.044280,"Esh'har St 31, Dimona, Israel",OK,31.078011,35.043457,"אשחר, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",19.8,61.3,80.0,אשחר,271,partial,אשחר,,partial,,,n/a,אשחר,23,partial,
001027-073567-00101-X,דימונה,בבא סאלי,53,,,exact,31.059734,35.030514,OK,31.059569,35.030615,"Baba Sali St 53, Dimona, Israel",OK,31.060631,35.032487,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",20.6,213.0,214.0,נווה מדבר,182,mismatch,בבא סאלי,,partial,,,n/a,בבא סאלי,166,partial,google_rev_at_govmap_mismatch
001027-073567-00102-X,דימונה,בבא סאלי,79,,,exact,31.061538,35.035088,OK,31.061468,35.034892,"Baba Sali St 79, Dimona, Israel",OK,31.060631,35.032487,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",20.2,267.8,247.6,בבא סאלי,137,partial,בבא סאלי,,partial,,,n/a,בבא סאלי,166,partial,
001027-073567-00102-X,דימונה,בבא סאלי,79,,,exact,31.061538,35.035088,OK,31.061468,35.034892,"Baba Sali St 79, Dimona, Israel",OK,31.060631,35.032487,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",20.2,267.8,247.6,בבא סאלי,137,partial,בבא סאלי,,partial,,,n/a,בבא סאלי,166,partial,
001027-077659-00074-X,דימונה,בבא סאלי,74,,8601734,exact,31.060231,35.032504,OK,31.061590,35.036288,"Baba Sali St 74, Dimona, Israel",OK,31.060631,35.032487,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",391.4,44.4,378.0,בבא סאלי,165,partial,בבא סאלי,,partial,,,n/a,בבא סאלי,166,partial,
001027-077659-00074-א,דימונה,בבא סאלי,74,א,8601735,exact,31.060231,35.032504,OK,31.061590,35.036288,"Baba Sali St 74, Dimona, Israel",OK,31.060631,35.032487,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",391.4,44.4,378.0,בבא סאלי,165,partial,בבא סאלי,,partial,,,n/a,בבא סאלי,166,partial,
001027-077659-00074-ב,דימונה,בבא סאלי,74,ב,8601736,exact,31.060231,35.032504,OK,31.061590,35.036288,"Baba Sali St 74, Dimona, Israel",OK,31.060631,35.032487,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",391.4,44.4,378.0,בבא סאלי,165,partial,בבא סאלי,,partial,,,n/a,בבא סאלי,166,partial,
001027-073567-00104-X,דימונה,בבא סאלי,113,,,exact,31.061987,35.036000,OK,31.062005,35.036106,"Baba Sali St 113, Dimona, Israel",OK,31.060631,35.032487,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",10.3,367.5,377.5,בבא סאלי,90,partial,בבא סאלי,,partial,,,n/a,בבא סאלי,166,partial,
001027-073567-00105-X,דימונה,בבא סאלי,121,,,exact,31.062123,35.036545,OK,31.062178,35.036474,"Baba Sali St 121, Dimona, Israel",OK,31.060631,35.032487,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",9.2,421.2,417.4,בבא סאלי,121,match,בבא סאלי,,partial,,,n/a,בבא סאלי,166,partial,
001027-073567-00106-X,דימונה,בבא סאלי,25,,,exact,31.059817,35.028367,OK,31.059876,35.028340,"Baba Sali St 25, Dimona, Israel",OK,31.061361,35.034884,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",7.1,645.2,646.0,בבא סאלי,25,match,בבא סאלי,,partial,,,n/a,בבא סאלי,79,partial,
001027-073567-00107-X,דימונה,בבא סאלי,126,,,exact,31.062739,35.036879,OK,31.063050,35.036745,"Baba Sali St 126, Dimona, Israel",OK,31.060631,35.032487,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",36.8,480.0,486.9,בבא סאלי,105,partial,בבא סאלי,,partial,,,n/a,בבא סאלי,166,partial,
001027-077659-00070-X,דימונה,בבא סאלי,70,,8601719,exact,31.060984,35.034211,OK,31.061113,35.034504,"Baba Sali St 70, Dimona, Israel",OK,31.061361,35.034884,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",31.5,76.7,45.5,בבא סאלי,96,partial,תל לכיש,,mismatch,,,n/a,בבא סאלי,79,partial,osm_rev_at_govmap_mismatch
001027-077659-00031-X,דימונה,בבא סאלי,31,,8601031,exact,31.059753,35.028849,OK,31.059772,35.028727,"Baba Sali St 31, Dimona, Israel",OK,31.060631,35.032487,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",11.8,360.7,371.3,בבא סאלי,33,partial,בבא סאלי,,partial,,,n/a,בבא סאלי,166,partial,
001027-073567-00110-X,דימונה,בבא סאלי,72,,,exact,31.060120,35.032162,OK,31.061448,35.035847,"Baba Sali St 72, Dimona, Israel",OK,31.060744,35.032688,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",381.3,85.5,311.5,בבא סאלי,64,partial,היורה,,mismatch,,,n/a,קציעות,37,mismatch,osm_rev_at_govmap_mismatch;google_rev_at_osm_mismatch
